img, img1, img2, ann
/home/nayara/Documentos/TrackNet/Dataset/Clip58/0166.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip58/0165.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip58/0164.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip58/0166.png
/home/nayara/Documentos/TrackNet/Dataset/Clip63/0119.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip63/0118.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip63/0117.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip63/0119.png
/home/nayara/Documentos/TrackNet/Dataset/Clip25/0286.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip25/0285.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip25/0284.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip25/0286.png
/home/nayara/Documentos/TrackNet/Dataset/Clip27/0221.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip27/0220.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip27/0219.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip27/0221.png
/home/nayara/Documentos/TrackNet/Dataset/Clip19/0045.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip19/0044.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip19/0043.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip19/0045.png
/home/nayara/Documentos/TrackNet/Dataset/Clip28/0311.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip28/0310.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip28/0309.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip28/0311.png
/home/nayara/Documentos/TrackNet/Dataset/Clip30/0003.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip30/0002.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip30/0001.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip30/0003.png
/home/nayara/Documentos/TrackNet/Dataset/Clip60/0861.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip60/0860.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip60/0859.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip60/0861.png
/home/nayara/Documentos/TrackNet/Dataset/Clip73/0014.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip73/0013.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip73/0012.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip73/0014.png
/home/nayara/Documentos/TrackNet/Dataset/Clip56/0228.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip56/0227.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip56/0226.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip56/0228.png
/home/nayara/Documentos/TrackNet/Dataset/Clip29/0032.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip29/0031.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip29/0030.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip29/0032.png
/home/nayara/Documentos/TrackNet/Dataset/Clip77/0008.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip77/0007.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip77/0006.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip77/0008.png
/home/nayara/Documentos/TrackNet/Dataset/Clip52/0128.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip52/0127.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip52/0126.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip52/0128.png
/home/nayara/Documentos/TrackNet/Dataset/Clip56/0143.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip56/0142.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip56/0141.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip56/0143.png
/home/nayara/Documentos/TrackNet/Dataset/Clip46/0067.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip46/0066.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip46/0065.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip46/0067.png
/home/nayara/Documentos/TrackNet/Dataset/Clip34/0061.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip34/0060.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip34/0059.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip34/0061.png
/home/nayara/Documentos/TrackNet/Dataset/Clip7/0188.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip7/0187.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip7/0186.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip7/0188.png
/home/nayara/Documentos/TrackNet/Dataset/Clip13/0055.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip13/0054.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip13/0053.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip13/0055.png
/home/nayara/Documentos/TrackNet/Dataset/Clip15/0082.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip15/0081.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip15/0080.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip15/0082.png
/home/nayara/Documentos/TrackNet/Dataset/Clip14/0097.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip14/0096.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip14/0095.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip14/0097.png
/home/nayara/Documentos/TrackNet/Dataset/Clip60/0525.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip60/0524.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip60/0523.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip60/0525.png
/home/nayara/Documentos/TrackNet/Dataset/Clip63/0008.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip63/0007.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip63/0006.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip63/0008.png
/home/nayara/Documentos/TrackNet/Dataset/Clip74/0013.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip74/0012.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip74/0011.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip74/0013.png
/home/nayara/Documentos/TrackNet/Dataset/Clip24/0216.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip24/0215.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip24/0214.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip24/0216.png
/home/nayara/Documentos/TrackNet/Dataset/Clip31/0031.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip31/0030.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip31/0029.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip31/0031.png
/home/nayara/Documentos/TrackNet/Dataset/Clip61/0143.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip61/0142.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip61/0141.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip61/0143.png
/home/nayara/Documentos/TrackNet/Dataset/Clip55/0492.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip55/0491.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip55/0490.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip55/0492.png
/home/nayara/Documentos/TrackNet/Dataset/Clip18/0176.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip18/0175.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip18/0174.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip18/0176.png
/home/nayara/Documentos/TrackNet/Dataset/Clip81/0019.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip81/0018.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip81/0017.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip81/0019.png
/home/nayara/Documentos/TrackNet/Dataset/Clip55/0318.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip55/0317.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip55/0316.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip55/0318.png
/home/nayara/Documentos/TrackNet/Dataset/Clip21/0507.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip21/0506.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip21/0505.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip21/0507.png
/home/nayara/Documentos/TrackNet/Dataset/Clip60/0873.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip60/0872.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip60/0871.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip60/0873.png
/home/nayara/Documentos/TrackNet/Dataset/Clip71/0123.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip71/0122.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip71/0121.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip71/0123.png
/home/nayara/Documentos/TrackNet/Dataset/Clip60/0073.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip60/0072.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip60/0071.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip60/0073.png
/home/nayara/Documentos/TrackNet/Dataset/Clip53/0344.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip53/0343.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip53/0342.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip53/0344.png
/home/nayara/Documentos/TrackNet/Dataset/Clip19/0253.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip19/0252.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip19/0251.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip19/0253.png
/home/nayara/Documentos/TrackNet/Dataset/Clip77/0200.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip77/0199.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip77/0198.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip77/0200.png
/home/nayara/Documentos/TrackNet/Dataset/Clip79/0037.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip79/0036.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip79/0035.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip79/0037.png
/home/nayara/Documentos/TrackNet/Dataset/Clip35/0182.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip35/0181.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip35/0180.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip35/0182.png
/home/nayara/Documentos/TrackNet/Dataset/Clip72/0251.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip72/0250.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip72/0249.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip72/0251.png
/home/nayara/Documentos/TrackNet/Dataset/Clip54/0366.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip54/0365.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip54/0364.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip54/0366.png
/home/nayara/Documentos/TrackNet/Dataset/Clip61/0157.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip61/0156.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip61/0155.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip61/0157.png
/home/nayara/Documentos/TrackNet/Dataset/Clip18/0042.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip18/0041.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip18/0040.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip18/0042.png
/home/nayara/Documentos/TrackNet/Dataset/Clip69/0118.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip69/0117.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip69/0116.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip69/0118.png
/home/nayara/Documentos/TrackNet/Dataset/Clip43/0057.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip43/0056.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip43/0055.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip43/0057.png
/home/nayara/Documentos/TrackNet/Dataset/Clip21/0467.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip21/0466.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip21/0465.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip21/0467.png
/home/nayara/Documentos/TrackNet/Dataset/Clip34/0018.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip34/0017.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip34/0016.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip34/0018.png
/home/nayara/Documentos/TrackNet/Dataset/Clip55/0244.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip55/0243.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip55/0242.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip55/0244.png
/home/nayara/Documentos/TrackNet/Dataset/Clip72/0336.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip72/0335.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip72/0334.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip72/0336.png
/home/nayara/Documentos/TrackNet/Dataset/Clip7/0071.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip7/0070.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip7/0069.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip7/0071.png
/home/nayara/Documentos/TrackNet/Dataset/Clip40/0020.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip40/0019.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip40/0018.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip40/0020.png
/home/nayara/Documentos/TrackNet/Dataset/Clip46/0007.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip46/0006.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip46/0005.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip46/0007.png
/home/nayara/Documentos/TrackNet/Dataset/Clip53/0177.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip53/0176.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip53/0175.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip53/0177.png
/home/nayara/Documentos/TrackNet/Dataset/Clip60/0849.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip60/0848.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip60/0847.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip60/0849.png
/home/nayara/Documentos/TrackNet/Dataset/Clip11/0126.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip11/0125.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip11/0124.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip11/0126.png
/home/nayara/Documentos/TrackNet/Dataset/Clip24/0352.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip24/0351.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip24/0350.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip24/0352.png
/home/nayara/Documentos/TrackNet/Dataset/Clip55/0396.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip55/0395.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip55/0394.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip55/0396.png
/home/nayara/Documentos/TrackNet/Dataset/Clip19/0026.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip19/0025.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip19/0024.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip19/0026.png
/home/nayara/Documentos/TrackNet/Dataset/Clip72/0383.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip72/0382.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip72/0381.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip72/0383.png
/home/nayara/Documentos/TrackNet/Dataset/Clip60/0244.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip60/0243.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip60/0242.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip60/0244.png
/home/nayara/Documentos/TrackNet/Dataset/Clip73/0081.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip73/0080.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip73/0079.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip73/0081.png
/home/nayara/Documentos/TrackNet/Dataset/Clip18/0071.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip18/0070.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip18/0069.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip18/0071.png
/home/nayara/Documentos/TrackNet/Dataset/Clip76/0142.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip76/0141.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip76/0140.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip76/0142.png
/home/nayara/Documentos/TrackNet/Dataset/Clip25/0319.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip25/0318.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip25/0317.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip25/0319.png
/home/nayara/Documentos/TrackNet/Dataset/Clip63/0120.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip63/0119.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip63/0118.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip63/0120.png
/home/nayara/Documentos/TrackNet/Dataset/Clip76/0118.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip76/0117.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip76/0116.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip76/0118.png
/home/nayara/Documentos/TrackNet/Dataset/Clip32/0420.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip32/0419.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip32/0418.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip32/0420.png
/home/nayara/Documentos/TrackNet/Dataset/Clip72/0317.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip72/0316.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip72/0315.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip72/0317.png
/home/nayara/Documentos/TrackNet/Dataset/Clip55/0207.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip55/0206.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip55/0205.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip55/0207.png
/home/nayara/Documentos/TrackNet/Dataset/Clip31/0171.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip31/0170.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip31/0169.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip31/0171.png
/home/nayara/Documentos/TrackNet/Dataset/Clip21/0032.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip21/0031.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip21/0030.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip21/0032.png
/home/nayara/Documentos/TrackNet/Dataset/Clip24/0112.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip24/0111.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip24/0110.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip24/0112.png
/home/nayara/Documentos/TrackNet/Dataset/Clip24/0039.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip24/0038.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip24/0037.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip24/0039.png
/home/nayara/Documentos/TrackNet/Dataset/Clip25/0386.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip25/0385.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip25/0384.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip25/0386.png
/home/nayara/Documentos/TrackNet/Dataset/Clip19/0101.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip19/0100.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip19/0099.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip19/0101.png
/home/nayara/Documentos/TrackNet/Dataset/Clip70/0055.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip70/0054.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip70/0053.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip70/0055.png
/home/nayara/Documentos/TrackNet/Dataset/Clip55/0269.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip55/0268.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip55/0267.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip55/0269.png
/home/nayara/Documentos/TrackNet/Dataset/Clip74/0183.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip74/0182.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip74/0181.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip74/0183.png
/home/nayara/Documentos/TrackNet/Dataset/Clip1/0188.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip1/0187.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip1/0186.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip1/0188.png
/home/nayara/Documentos/TrackNet/Dataset/Clip32/0391.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip32/0390.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip32/0389.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip32/0391.png
/home/nayara/Documentos/TrackNet/Dataset/Clip54/0521.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip54/0520.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip54/0519.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip54/0521.png
/home/nayara/Documentos/TrackNet/Dataset/Clip22/0044.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip22/0043.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip22/0042.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip22/0044.png
/home/nayara/Documentos/TrackNet/Dataset/Clip21/0203.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip21/0202.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip21/0201.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip21/0203.png
/home/nayara/Documentos/TrackNet/Dataset/Clip79/0224.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip79/0223.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip79/0222.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip79/0224.png
/home/nayara/Documentos/TrackNet/Dataset/Clip21/0470.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip21/0469.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip21/0468.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip21/0470.png
/home/nayara/Documentos/TrackNet/Dataset/Clip60/0694.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip60/0693.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip60/0692.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip60/0694.png
/home/nayara/Documentos/TrackNet/Dataset/Clip12/0012.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip12/0011.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip12/0010.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip12/0012.png
/home/nayara/Documentos/TrackNet/Dataset/Clip37/0351.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip37/0350.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip37/0349.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip37/0351.png
/home/nayara/Documentos/TrackNet/Dataset/Clip29/0021.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip29/0020.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip29/0019.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip29/0021.png
/home/nayara/Documentos/TrackNet/Dataset/Clip20/0133.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip20/0132.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip20/0131.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip20/0133.png
/home/nayara/Documentos/TrackNet/Dataset/Clip41/0089.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip41/0088.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip41/0087.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip41/0089.png
/home/nayara/Documentos/TrackNet/Dataset/Clip14/0214.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip14/0213.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip14/0212.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip14/0214.png
/home/nayara/Documentos/TrackNet/Dataset/Clip52/0114.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip52/0113.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip52/0112.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip52/0114.png
/home/nayara/Documentos/TrackNet/Dataset/Clip60/0555.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip60/0554.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip60/0553.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip60/0555.png
/home/nayara/Documentos/TrackNet/Dataset/Clip54/0545.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip54/0544.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip54/0543.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip54/0545.png
/home/nayara/Documentos/TrackNet/Dataset/Clip60/0333.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip60/0332.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip60/0331.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip60/0333.png
/home/nayara/Documentos/TrackNet/Dataset/Clip54/0205.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip54/0204.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip54/0203.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip54/0205.png
/home/nayara/Documentos/TrackNet/Dataset/Clip42/0100.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip42/0099.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip42/0098.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip42/0100.png
/home/nayara/Documentos/TrackNet/Dataset/Clip54/0560.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip54/0559.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip54/0558.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip54/0560.png
